Date,Lo-3Prior,7-Hi Prior,ValueLo30,ValueMed40,ValueHi30,SizeLo30,SizeMed40,SizeHi30,Mkt_RF,SMB,HML,RF,WML,Mkt,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR,Big_Small_Hi_Lo_Spread
10/31/1975,0.06,0.05,0.0632,0.0546,0.0459,0.0176,0.0368,0.0646,0.0531,-0.0402,0.003,0.0056,-0.0014,0.0587,0.0093,0.0292,0.0285,0.0778,0.0575,0.0558,-0.0014
11/30/1975,0.04,0.02,0.0297,0.034,0.0422,0.0222,0.03,0.0318,0.0265,-0.0119,0.0199,0.0041,-0.0045,0.0306,0.0129,0.0255,0.0255,0.0437,0.0265,0.022,-0.00455
12/31/1975,-0.02,-0.01,-0.0181,0.0029,0.002,-0.0111,-0.0024,-0.0128,-0.016,-0.0076,0.0176,0.0048,-0.0012,-0.0112,0.0018,-0.0092,-0.0144,-0.0225,-0.0074,-0.0087,-0.0012
1/31/1976,0.10,0.15,0.1095,0.1509,0.2086,0.1931,0.1631,0.1163,0.1216,0.0481,0.0857,0.0047,0.0446,0.1263,0.1604,0.189,0.2081,0.1003,0.1277,0.1417,0.04455
2/29/1976,0.01,0.02,-0.0102,0.0262,0.0782,0.1048,0.0549,-0.0072,0.0032,0.0704,0.0577,0.0034,0.0036,0.0066,0.0964,0.0803,0.0876,-0.0059,-0.0067,0.0101,0.0036
3/31/1976,0.02,0.01,0.0276,0.028,0.0205,0.0144,0.0162,0.0291,0.0233,-0.0116,-0.0002,0.004,0.0019,0.0273,0.003,0.0176,0.0228,0.0306,0.0318,0.0145,0.00185
4/30/1976,-0.02,-0.01,-0.0157,0.0006,-0.014,-0.012,-0.0103,-0.0106,-0.0149,-0.0004,-0.0006,0.0042,0.005,-0.0107,-0.0079,-0.0058,-0.0175,-0.0249,-0.0003,-0.0053,0.005
5/31/1976,-0.01,-0.01,-0.0062,-0.0165,-0.0186,-0.0232,-0.0142,-0.0079,-0.0134,-0.0125,-0.0133,0.0037,-0.0111,-0.0097,-0.0079,-0.0131,-0.0319,-0.0149,-0.0024,-0.0131,-0.0111
6/30/1976,0.05,0.04,0.0444,0.0496,0.0503,0.0256,0.0504,0.0462,0.0405,-0.0135,0.0068,0.0043,-0.0043,0.0448,0.0345,0.0285,0.0426,0.0512,0.0478,0.0346,-0.00425
7/31/1976,-0.01,-0.01,-0.0119,0.0027,0.0053,0.002,-0.0003,-0.0074,-0.0107,0.003,0.0174,0.0047,-0.0011,-0.006,-0.0026,0.0096,0.0017,-0.0127,0.0018,-0.0192,-0.0011
8/31/1976,0.00,-0.01,-0.0043,0.0086,-0.0104,-0.0183,-0.0122,0.0022,-0.0056,-0.02,0.0077,0.0042,-0.0085,-0.0014,-0.0218,-0.0115,-0.023,0.0052,0.0051,-0.0107,-0.00855
9/30/1976,0.02,0.03,0.0224,0.0307,0.0265,0.0202,0.0253,0.0244,0.0206,-0.0001,-0.0029,0.0044,0.0024,0.025,0.0258,0.0308,0.0264,0.0179,0.029,0.0221,0.0024
10/31/1976,-0.03,-0.02,-0.0248,-0.0121,-0.029,-0.0195,-0.0205,-0.0207,-0.0242,0.0025,-0.0013,0.0041,-0.0048,-0.0201,-0.0202,-0.0112,-0.0229,-0.0248,-0.0146,-0.0316,-0.00475
11/30/1976,-0.01,0.03,-0.0054,0.0252,0.0271,0.0335,0.0363,0.0009,0.0036,0.0235,0.0152,0.004,0.0288,0.0076,0.0297,0.034,0.0446,-0.0169,0.0125,0.0258,0.0288
12/31/1976,0.05,0.08,0.0501,0.0696,0.0923,0.1004,0.0826,0.0545,0.0565,0.03,0.0222,0.004,0.0078,0.0605,0.1062,0.0916,0.0955,0.0478,0.0574,0.074,0.00775
1/31/1977,-0.07,-0.01,-0.0598,-0.0115,0.0104,0.0377,-0.0066,-0.0468,-0.0405,0.0478,0.0427,0.0036,0.0397,-0.0369,0.0035,0.0247,0.0291,-0.0733,-0.0289,-0.0194,0.03975
2/28/1977,-0.02,-0.02,-0.0182,-0.0148,-0.0117,-0.002,-0.0157,-0.0169,-0.0195,0.011,0.0049,0.0035,0.0038,-0.016,-0.016,-0.0038,0.0026,-0.0161,-0.0145,-0.0271,0.0038
3/31/1977,-0.01,-0.01,-0.0155,-0.0046,0.0038,0.0064,0.0026,-0.013,-0.0137,0.01,0.0103,0.0038,0.0048,-0.0099,0.0066,0.0061,0.0055,-0.0174,-0.0104,-0.0067,0.0048
4/30/1977,-0.02,0.03,-0.01,0.0192,0.0365,0.02,0.0165,0.0016,0.0015,-0.0011,0.0345,0.0038,0.0424,0.0053,-0.0012,0.015,0.0265,-0.0217,0.0076,0.0352,0.0423
5/31/1977,-0.03,0.00,-0.0173,-0.0005,-0.0072,0.002,-0.0024,-0.0128,-0.0146,0.012,0.0083,0.0037,0.0203,-0.0109,-0.0102,0.006,0.002,-0.0283,-0.0042,0.0001,0.0203
6/30/1977,0.05,0.06,0.0575,0.0405,0.0565,0.0604,0.0605,0.0488,0.0471,0.0213,-0.0065,0.004,0.0178,0.0511,0.0522,0.0569,0.0745,0.0486,0.0471,0.0619,0.0178
7/31/1977,-0.01,-0.01,-0.0138,-0.0094,-0.0201,0.0099,-0.0077,-0.015,-0.0169,0.0213,-0.0061,0.0042,0.0031,-0.0127,-0.0019,0.0059,0.0057,-0.0131,-0.0159,-0.0144,0.00315
8/31/1977,0.01,-0.02,0.0036,-0.032,-0.0251,-0.0037,-0.0102,-0.014,-0.0175,0.0152,-0.028,0.0044,-0.0178,-0.0131,-0.0048,-0.0094,-0.002,0.0091,-0.0291,-0.0292,-0.01775
9/30/1977,-0.01,0.01,-0.0055,0.0112,-0.0025,0.0142,0.0058,-0.0003,-0.0027,0.0145,-0.0049,0.0043,0.0205,0.0016,-0.0005,0.0124,0.0166,-0.0129,0.0116,0.011,0.0205
10/31/1977,-0.04,-0.04,-0.0428,-0.0362,-0.0264,-0.0238,-0.0267,-0.0418,-0.0438,0.0127,0.0171,0.0049,-0.0012,-0.0389,-0.0251,-0.0186,-0.03,-0.0422,-0.0384,-0.0397,-0.0012
11/30/1977,0.04,0.07,0.0429,0.042,0.0596,0.082,0.0693,0.0372,0.04,0.0369,0.0036,0.005,0.0221,0.045,0.071,0.0686,0.0862,0.0356,0.0407,0.0645,0.02205
12/31/1977,0.00,0.01,0.0041,0.0095,0.0129,0.0253,0.0136,0.005,0.0027,0.0133,-0.0035,0.0049,0.0156,0.0076,0.005,0.0186,0.0241,0.0008,0.0088,0.0129,0.0156
1/31/1978,-0.06,-0.05,-0.0629,-0.0536,-0.0262,-0.0149,-0.0469,-0.06,-0.0601,0.0222,0.0328,0.0049,-0.0072,-0.0552,-0.0183,-0.0194,-0.0325,-0.0633,-0.0546,-0.0636,-0.00725
2/28/1978,-0.03,0.01,-0.0225,0.0061,-0.0037,0.0273,0.0095,-0.0161,-0.0138,0.0356,0.008,0.0046,0.0191,-0.0092,0.0147,0.0216,0.0293,-0.0253,-0.009,-0.0017,0.0191
3/31/1978,0.04,0.06,0.0248,0.0394,0.0509,0.072,0.0542,0.0257,0.0285,0.0345,0.0127,0.0053,0.0137,0.0338,0.0608,0.0535,0.0708,0.0359,0.0207,0.0533,0.0137
4/30/1978,0.10,0.08,0.1098,0.0576,0.0698,0.0823,0.0747,0.0867,0.0788,0.0038,-0.0348,0.0054,0.0084,0.0842,0.0717,0.068,0.0876,0.0986,0.0734,0.0996,0.00845
5/31/1978,0.02,0.06,0.0233,0.0168,0.0341,0.0693,0.0461,0.0137,0.0176,0.0456,-0.0063,0.0051,0.0285,0.0227,0.0554,0.0432,0.0745,0.015,0.0133,0.053,0.02855
6/30/1978,-0.03,0.01,-0.0136,-0.0124,-0.0084,0.0054,0.0018,-0.0164,-0.0169,0.0169,0.0058,0.0054,0.0278,-0.0115,-0.009,0.0051,0.011,-0.0264,-0.0101,0.0092,0.0278
7/31/1978,0.05,0.09,0.069,0.0422,0.0588,0.0551,0.0576,0.0561,0.0511,0.0028,-0.0109,0.0056,0.0423,0.0567,0.0385,0.0486,0.0713,0.0476,0.0552,0.0995,0.04235
8/31/1978,0.04,0.07,0.0401,0.0483,0.0367,0.0877,0.0665,0.0335,0.0375,0.051,-0.0048,0.0056,0.0285,0.0431,0.0649,0.0707,0.0953,0.0374,0.0291,0.0641,0.02855
9/30/1978,0.01,-0.03,-0.0249,0.0082,-0.002,-0.0065,-0.0145,-0.0064,-0.0143,-0.0041,0.0187,0.0062,-0.0313,-0.0081,0.0013,-0.002,-0.0179,0.0062,-0.0144,-0.0371,-0.03125
10/31/1978,-0.09,-0.18,-0.1128,-0.1015,-0.1338,-0.2057,-0.1655,-0.0904,-0.1191,-0.099,0.0136,0.0068,-0.0838,-0.1123,-0.1505,-0.1654,-0.2321,-0.0831,-0.0995,-0.1692,-0.08385
11/30/1978,0.02,0.07,0.0348,0.0344,0.0335,0.0559,0.0445,0.0305,0.0271,0.0301,-0.0221,0.007,0.0552,0.0341,0.0309,0.0419,0.0859,0.0225,0.0314,0.0779,0.0552
12/31/1978,-0.01,0.03,0.0289,0.0084,0.0015,0.0193,0.0195,0.0162,0.0088,0.0125,-0.0219,0.0078,0.0305,0.0166,0.007,0.0195,0.0302,-0.009,0.0203,0.0288,0.0305
1/31/1979,0.07,0.05,0.0375,0.0537,0.074,0.094,0.0691,0.0412,0.0423,0.0368,0.0224,0.0077,-0.0127,0.05,0.0969,0.0775,0.0897,0.0594,0.0389,0.0413,-0.01265
2/28/1979,-0.03,-0.04,-0.0369,-0.0235,-0.0264,-0.021,-0.0271,-0.0294,-0.0356,0.0045,0.0118,0.0073,-0.0105,-0.0283,-0.0212,-0.0193,-0.0269,-0.0252,-0.0256,-0.0405,-0.0105
3/31/1979,0.06,0.08,0.0629,0.0598,0.0778,0.0873,0.0878,0.0575,0.0568,0.0319,-0.0065,0.0081,0.0288,0.0649,0.0822,0.0824,0.1062,0.0521,0.0533,0.0858,0.02885
4/30/1979,0.00,0.01,0.0034,0.0086,0.0132,0.0249,0.0218,0.0029,-0.0006,0.0216,0.0107,0.008,0.0079,0.0074,0.0217,0.0255,0.0295,0.0032,-0.0005,0.0113,0.00795
5/31/1979,-0.01,-0.02,-0.0191,-0.0122,-0.0081,-0.0073,-0.0137,-0.0142,-0.0221,0.0055,0.0192,0.0082,-0.0022,-0.0139,-0.0156,-0.011,-0.0094,-0.0086,-0.0131,-0.0192,-0.0022
6/30/1979,0.05,0.06,0.0336,0.0558,0.0577,0.0577,0.0571,0.0435,0.0385,0.0118,0.0148,0.0081,0.0084,0.0466,0.0522,0.0526,0.0604,0.04,0.0455,0.0486,0.0084
7/31/1979,0.02,0.01,0.0076,0.0201,0.0297,0.0249,0.0349,0.0109,0.0082,0.0126,0.0168,0.0077,-0.0109,0.0159,0.0338,0.034,0.0187,0.0186,0.0137,0.0119,-0.0109
8/31/1979,0.08,0.07,0.0701,0.0563,0.0583,0.0761,0.0743,0.0588,0.0553,0.0207,-0.0149,0.0077,-0.0025,0.063,0.0881,0.0652,0.0823,0.0716,0.0485,0.0723,-0.00255
9/30/1979,-0.03,0.02,-0.0062,0.0073,-0.0084,-0.0065,-0.0011,0.0009,-0.0082,-0.0024,-0.0089,0.0083,0.0532,0.0001,-0.0247,-0.0078,0.0165,-0.0301,-0.011,0.0352,0.05325
10/31/1979,-0.09,-0.06,-0.0697,-0.0665,-0.0898,-0.1085,-0.0921,-0.0642,-0.081,-0.0332,-0.0189,0.0087,0.0215,-0.0723,-0.1172,-0.1017,-0.0963,-0.0735,-0.0742,-0.0514,0.0215
11/30/1979,0.04,0.11,0.0706,0.0582,0.0468,0.0787,0.0826,0.0568,0.0521,0.0274,-0.0327,0.0099,0.0795,0.062,0.036,0.0641,0.1228,0.0374,0.054,0.1096,0.0795
12/31/1979,0.01,0.05,0.0356,0.0155,0.0256,0.0725,0.0479,0.0182,0.0179,0.0419,-0.0203,0.0095,0.0477,0.0274,0.0453,0.0443,0.0924,0.0004,0.0187,0.0487,0.0477
1/31/1980,0.02,0.11,0.0524,0.0652,0.0805,0.0932,0.0654,0.0594,0.0551,0.0165,0.0185,0.008,0.075,0.0631,0.0554,0.0664,0.1075,0.0205,0.0512,0.1184,0.075
2/29/1980,-0.05,0.04,-0.0275,0.0153,-0.0025,-0.0103,-0.026,0.0017,-0.0122,-0.0181,0.0062,0.0089,0.0786,-0.0033,-0.0449,-0.0365,0.0078,-0.0433,-0.0237,0.0612,0.0786
3/31/1980,-0.06,-0.16,-0.1028,-0.1132,-0.1396,-0.184,-0.1554,-0.0999,-0.129,-0.0664,-0.0106,0.0121,-0.0958,-0.1169,-0.1376,-0.1503,-0.2064,-0.048,-0.0907,-0.1708,-0.0958
4/30/1980,0.07,0.05,0.0403,0.0571,0.0608,0.0619,0.0654,0.0473,0.0397,0.0096,0.0105,0.0126,-0.0042,0.0523,0.0665,0.0549,0.0714,0.065,0.0358,0.0517,-0.0042
5/31/1980,0.07,0.06,0.0597,0.0566,0.0686,0.0737,0.0857,0.0542,0.0526,0.0213,0.0044,0.0081,-0.0112,0.0607,0.0933,0.081,0.0757,0.0549,0.0656,0.0501,-0.0112
6/30/1980,0.04,0.04,0.0341,0.0354,0.0278,0.0444,0.0496,0.0324,0.0306,0.0167,-0.0088,0.0061,0.0159,0.0367,0.0405,0.0401,0.0564,0.0335,0.02,0.0494,0.0159
7/31/1980,0.09,0.07,0.0977,0.0569,0.0354,0.101,0.0943,0.062,0.0649,0.0424,-0.063,0.0053,0.0037,0.0702,0.0897,0.088,0.1246,0.0931,0.0548,0.0656,0.0037
8/31/1980,0.02,0.03,0.029,0.0181,0.0207,0.0727,0.0432,0.0152,0.018,0.0391,-0.0264,0.0064,0.032,0.0244,0.0471,0.0371,0.0899,0.007,0.0123,0.0283,0.03205
9/30/1980,0.00,0.05,0.0429,0.0322,-0.007,0.0396,0.0314,0.0288,0.0219,0.0088,-0.0479,0.0075,0.0543,0.0294,0.0177,0.0239,0.0555,-0.0073,0.0062,0.0634,0.05425
10/31/1980,-0.02,0.05,0.023,0.0277,-0.0018,0.046,0.0197,0.0174,0.0106,0.0247,-0.0273,0.0095,0.0733,0.0201,0.0017,0.0199,0.0705,-0.025,0.0016,0.0528,0.0733
11/30/1980,0.01,0.17,0.1175,0.1236,0.0454,0.0777,0.0833,0.1149,0.0959,-0.0345,-0.0834,0.0096,0.1524,0.1055,0.0104,0.0445,0.1224,0.0079,0.1093,0.2006,0.15235
12/31/1980,0.02,-0.07,-0.0256,-0.0438,-0.0088,-0.0419,-0.0247,-0.0314,-0.0452,-0.0027,0.0268,0.0131,-0.0665,-0.0321,-0.0174,-0.0158,-0.0437,0.0288,-0.0228,-0.0779,-0.0665
1/31/1981,0.01,-0.07,-0.0572,-0.047,0.0176,-0.0063,-0.0205,-0.0491,-0.0504,0.03,0.0684,0.0104,-0.0794,-0.04,0.016,0.0189,-0.0337,0.0175,-0.0216,-0.0916,-0.0794
2/28/1981,0.02,0.01,0.0239,0.0143,0.0153,0.0003,0.0191,0.0188,0.0056,-0.003,0.0096,0.0107,-0.0139,0.0163,0.0149,0.0147,0.0036,0.0251,0.0256,0.0086,-0.0139
3/31/1981,0.06,0.05,0.0425,0.0413,0.0561,0.0764,0.081,0.0342,0.0356,0.0358,0.0067,0.0121,0.0074,0.0477,0.0752,0.0724,0.0808,0.0456,0.0306,0.0548,0.0074
4/30/1981,0.00,-0.01,-0.0161,-0.0146,0.0154,0.0338,0.0184,-0.0205,-0.021,0.0442,0.0226,0.0108,-0.0096,-0.0102,0.0226,0.0354,0.0316,-0.0051,-0.0157,-0.0332,-0.00955
5/31/1981,0.00,0.03,0.0135,-0.0005,0.0293,0.0347,0.0298,0.0056,0.0011,0.02,-0.0042,0.0115,0.0375,0.0126,0.0046,0.0253,0.053,0.0037,0.0048,0.0302,0.03745
6/30/1981,0.03,-0.04,-0.0354,0.0191,0.0023,-0.0174,-0.0218,-0.004,-0.0236,-0.0085,0.0512,0.0135,-0.0591,-0.0101,0.0033,-0.0063,-0.0266,0.0241,-0.0126,-0.0642,-0.0591
7/31/1981,0.03,-0.02,0.008,-0.0079,-0.0116,-0.0255,-0.0183,0.0038,-0.0154,-0.0218,-0.0063,0.0124,-0.0252,-0.003,-0.0169,-0.0205,-0.0261,0.0277,-0.0131,-0.0136,-0.02525
8/31/1981,-0.05,-0.07,-0.0722,-0.0554,-0.0285,-0.0812,-0.0629,-0.0533,-0.0703,-0.0195,0.0483,0.0128,-0.0112,-0.0575,-0.069,-0.0629,-0.0782,-0.0475,-0.0567,-0.0607,-0.0112
9/30/1981,-0.07,-0.06,-0.0683,-0.0605,-0.0197,-0.091,-0.064,-0.055,-0.0717,-0.0266,0.0518,0.0124,0.0198,-0.0593,-0.0963,-0.0654,-0.0655,-0.0644,-0.0522,-0.0556,0.0198
10/31/1981,0.04,0.08,0.0841,0.0429,0.0463,0.0796,0.0709,0.0575,0.0492,0.0214,-0.0421,0.0121,0.0408,0.0613,0.0604,0.071,0.0964,0.0331,0.0609,0.0787,0.0408
11/30/1981,0.05,0.04,0.037,0.0505,0.0422,0.0261,0.0373,0.0477,0.0336,-0.0097,0.0189,0.0107,-0.0026,0.0443,0.0173,0.0456,0.0354,0.0536,0.0551,0.0302,-0.00265
12/31/1981,-0.04,-0.03,-0.0304,-0.025,-0.0233,-0.0172,-0.0204,-0.0304,-0.0365,0.0118,0.0075,0.0087,0.0131,-0.0278,-0.0327,-0.0036,-0.0128,-0.0346,-0.0256,-0.0283,0.0131
1/31/1982,-0.04,-0.01,-0.0222,-0.0362,0.0021,-0.0219,-0.0422,-0.02,-0.0324,-0.0129,0.0314,0.008,0.0173,-0.0244,-0.0377,-0.0305,-0.0317,-0.0363,-0.0204,-0.0076,0.01735
2/28/1982,-0.08,-0.03,-0.0739,-0.0332,-0.0174,-0.0452,-0.042,-0.0522,-0.0586,0.0048,0.0607,0.0092,0.05,-0.0494,-0.0748,-0.0343,-0.0243,-0.0772,-0.0482,-0.0278,0.04995
3/31/1982,-0.03,0.01,-0.0198,-0.0052,0.0185,-0.0101,-0.0058,-0.0088,-0.0187,-0.002,0.0378,0.0098,0.0293,-0.0089,-0.0243,-0.005,-0.0037,-0.024,-0.0122,0.014,0.0293
4/30/1982,0.05,0.05,0.0585,0.0377,0.0284,0.0532,0.0523,0.0417,0.0327,0.0151,-0.0281,0.0113,-0.0041,0.044,0.0561,0.0571,0.0519,0.0476,0.0394,0.0436,-0.0041
5/31/1982,-0.05,-0.03,-0.0348,-0.0229,-0.0219,-0.0208,-0.0321,-0.0279,-0.0399,0.0047,0.0182,0.0106,0.0255,-0.0293,-0.0507,-0.0221,-0.0157,-0.0448,-0.0202,-0.0287,0.02555
6/30/1982,-0.06,0.00,-0.0262,-0.0122,-0.0162,-0.0286,-0.0225,-0.0196,-0.0309,-0.004,0.0151,0.0096,0.0499,-0.0213,-0.062,-0.0236,-0.0075,-0.0455,-0.0218,-0.0001,0.04995
7/31/1982,-0.05,0.00,-0.0087,-0.0375,-0.0161,-0.0189,-0.0157,-0.0227,-0.0319,0.0084,0.0015,0.0105,0.0447,-0.0214,-0.0328,-0.0102,-0.0015,-0.0531,-0.0397,0.0051,0.04475
8/31/1982,0.14,0.11,0.1062,0.1266,0.1268,0.0621,0.1091,0.1258,0.1114,-0.0411,0.0116,0.0076,-0.0352,0.119,0.0999,0.0764,0.0759,0.1564,0.1263,0.1101,-0.03515
9/30/1982,0.00,0.03,0.0203,0.0235,0.0065,0.0383,0.0344,0.0126,0.0129,0.0288,0.0034,0.0051,0.0417,0.018,0.0003,0.0498,0.0611,0.0014,0.0131,0.024,0.0417
10/31/1982,0.13,0.12,0.132,0.1145,0.0994,0.1428,0.1429,0.1103,0.113,0.0236,-0.0368,0.0059,0.0003,0.1189,0.1353,0.1247,0.1573,0.1275,0.1181,0.1062,0.00035
11/30/1982,0.02,0.07,0.0749,0.031,0.0463,0.0963,0.0819,0.0417,0.0467,0.0477,-0.0196,0.0063,0.0589,0.053,0.0498,0.096,0.1089,0.0106,0.0475,0.0693,0.0589
12/31/1982,0.03,0.01,0.0116,0.0115,0.0151,0.017,0.0056,0.0138,0.0055,-0.0018,0.0001,0.0067,0.0002,0.0122,0.004,0.0136,0.017,0.0267,0.0036,0.0141,0.0002
1/31/1983,0.05,0.03,0.0379,0.0359,0.0576,0.0886,0.0452,0.0367,0.036,0.0269,-0.0086,0.0069,-0.017,0.0429,0.0915,0.0604,0.077,0.0455,0.0427,0.0259,-0.01705
2/28/1983,0.01,0.05,0.0375,0.0294,0.0284,0.057,0.0484,0.0254,0.0259,0.0323,0.0067,0.0062,0.0383,0.0321,0.0261,0.0542,0.0665,0.0125,0.0236,0.0487,0.0383
3/31/1983,0.03,0.04,0.0251,0.0473,0.0345,0.0502,0.0397,0.0321,0.0282,0.0178,0.0207,0.0063,0.0093,0.0345,0.0345,0.0433,0.0551,0.0371,0.0278,0.0351,0.0093
4/30/1983,0.08,0.08,0.0604,0.0887,0.0719,0.0801,0.0714,0.0732,0.0667,0.0054,0.006,0.0071,0.0181,0.0738,0.0607,0.0712,0.0873,0.0816,0.0572,0.0912,0.0181
5/31/1983,0.04,0.01,0.0106,0.0087,0.0064,0.0841,0.0436,-0.0054,0.0052,0.0615,-0.0139,0.0069,-0.0159,0.0121,0.095,0.0513,0.072,0.0108,-0.0052,0.0021,-0.01585
6/30/1983,0.04,0.05,0.0534,0.0378,0.0102,0.0419,0.0432,0.0361,0.0307,0.009,-0.0386,0.0067,0.0178,0.0374,0.0354,0.0356,0.0514,0.0396,0.021,0.0592,0.0178
7/31/1983,-0.03,-0.04,-0.0529,-0.0231,-0.0081,-0.0216,-0.0336,-0.0345,-0.0407,0.0147,0.0558,0.0074,-0.0313,-0.0333,-0.0009,-0.0148,-0.038,-0.0282,-0.0278,-0.0537,-0.0313
8/31/1983,0.02,-0.03,-0.0188,0.004,0.0451,-0.0358,-0.0212,0.0147,-0.005,-0.0429,0.0552,0.0076,-0.0563,0.0026,-0.0085,-0.0204,-0.0525,0.0342,0.0142,-0.0344,-0.0563
9/30/1983,0.02,0.02,0.0221,0.0163,0.0122,0.007,0.0319,0.0142,0.0092,0.0056,0.0106,0.0076,-0.0011,0.0168,0.0063,0.0281,0.0184,0.0199,0.0196,0.0058,-0.001
10/31/1983,-0.01,-0.06,-0.0441,-0.0138,-0.0061,-0.0601,-0.0494,-0.0157,-0.0344,-0.036,0.0502,0.0076,-0.0456,-0.0268,-0.0419,-0.0455,-0.0803,-0.0053,-0.0134,-0.0581,-0.0456
11/30/1983,0.03,0.03,0.0308,0.0271,0.0223,0.0342,0.049,0.0216,0.0216,0.0203,-0.0064,0.007,-0.0008,0.0286,0.034,0.0478,0.0461,0.026,0.0297,0.0123,-0.0008
12/31/1983,-0.01,0.00,-0.0105,-0.0102,-0.0056,-0.0149,-0.0174,-0.0069,-0.0178,-0.0029,0.0168,0.0073,0.0077,-0.0105,-0.0251,-0.0054,-0.0138,-0.0059,-0.0143,-0.0017,0.00775
1/31/1984,-0.01,-0.03,-0.0516,0.0047,0.0338,-0.0048,-0.0315,-0.006,-0.0192,-0.0043,0.076,0.0076,-0.0249,-0.0116,-0.0068,-0.0042,-0.0243,-0.0014,-0.0072,-0.0337,-0.0249
2/29/1984,-0.05,-0.05,-0.0507,-0.0427,-0.0182,-0.0549,-0.0555,-0.034,-0.0482,-0.017,0.033,0.0071,0.0019,-0.0411,-0.0585,-0.0448,-0.0551,-0.0433,-0.0329,-0.0428,0.00195
3/31/1984,0.01,0.01,0.0137,0.0156,0.0067,0.0081,0.0148,0.0116,0.0063,0.0006,0.0048,0.0073,0.011,0.0136,-0.0048,0.0178,0.012,0.0118,0.016,0.017,0.011
4/30/1984,-0.01,0.01,0.0022,0.0021,0.0148,-0.0127,-0.003,0.0081,-0.0052,-0.0119,0.0124,0.0081,0.0205,0.0029,-0.0229,-0.0012,0.0043,-0.0016,0.0046,0.0121,0.02045
5/31/1984,-0.06,-0.05,-0.0496,-0.046,-0.057,-0.0494,-0.0543,-0.0504,-0.0597,0.0005,0.0024,0.0078,0.0153,-0.0519,-0.062,-0.0489,-0.041,-0.0595,-0.0487,-0.05,0.01525
6/30/1984,0.03,0.02,0.0443,0.0162,0.0246,0.0205,0.035,0.0285,0.0182,-0.0031,-0.0261,0.0075,-0.007,0.0257,0.0217,0.0358,0.0275,0.0331,0.0328,0.0133,-0.007
7/31/1984,-0.04,-0.02,-0.0187,-0.0197,-0.0252,-0.0486,-0.0355,-0.0113,-0.0274,-0.0221,0.0043,0.0082,0.0293,-0.0192,-0.0711,-0.0356,-0.0141,-0.0257,-0.0112,-0.0241,0.0293
8/31/1984,0.15,0.10,0.1168,0.1103,0.1129,0.101,0.1211,0.11,0.1028,-0.0025,-0.0181,0.0083,-0.0568,0.1111,0.138,0.1121,0.0839,0.1496,0.1228,0.0901,-0.0568
9/30/1984,-0.02,0.01,-0.0247,-0.0009,0.0308,-0.0041,-0.0003,0.0017,-0.008,0.0022,0.0528,0.0086,0.0369,0.0006,-0.0201,-0.0039,0.0233,-0.0154,-0.0073,0.015,0.0369
10/31/1984,-0.02,0.01,0.002,0.0069,-0.0045,-0.0177,-0.0073,0.0061,-0.0084,-0.0121,0.0049,0.01,0.0321,0.0016,-0.0366,-0.0065,0.0081,-0.0103,0.0026,0.0091,0.03205
11/30/1984,-0.02,-0.01,-0.0266,-0.0114,0.0087,-0.0278,-0.0084,-0.0086,-0.0176,-0.0061,0.0405,0.0073,0.017,-0.0103,-0.0451,-0.0094,-0.01,-0.0086,-0.0088,-0.0098,0.01695
12/31/1984,0.01,0.03,0.0255,0.0257,0.0222,0.0137,0.0243,0.0264,0.0184,-0.006,-0.0016,0.0064,0.0153,0.0248,0.0054,0.0255,0.023,0.0146,0.0256,0.0278,0.0154
1/31/1985,0.14,0.06,0.1101,0.0835,0.0596,0.1282,0.1088,0.0751,0.0799,0.0327,-0.054,0.0065,-0.0691,0.0864,0.1608,0.1185,0.0884,0.1202,0.091,0.0545,-0.06905
2/28/1985,0.01,0.02,0.016,0.0184,0.0219,0.0317,0.0139,0.0174,0.0122,0.0077,-0.0014,0.0058,0.0182,0.018,0.0182,0.0285,0.0324,-0.0003,0.0153,0.0219,0.0182
3/31/1985,-0.01,0.00,-0.0165,-0.0068,0.0209,-0.0168,-0.0092,0.002,-0.0084,-0.0114,0.0405,0.0062,0.0168,-0.0022,-0.0363,-0.0194,-0.0014,0.0049,-0.0012,0.0036,0.0168
4/30/1985,-0.02,0.00,-0.019,-0.0063,0.0187,-0.0079,-0.0041,-0.0012,-0.0096,0.0015,0.0371,0.0072,0.0306,-0.0024,-0.0286,-0.0065,0.0093,-0.0194,-0.0008,0.0038,0.03055
5/31/1985,0.02,0.07,0.0566,0.0668,0.0505,0.0332,0.0478,0.0629,0.0509,-0.0225,-0.0085,0.0066,0.04,0.0575,0.0155,0.0389,0.0486,0.0232,0.0649,0.0701,0.04
6/30/1985,0.00,0.03,0.0151,0.0199,0.0157,0.0174,0.025,0.0168,0.0127,0.0056,0.0055,0.0055,0.0363,0.0182,-0.0157,0.027,0.0386,0.0138,0.01,0.0322,0.03635
7/31/1985,0.04,-0.02,0.006,-0.0049,-0.012,0.0269,0.0142,-0.0081,-0.0074,0.0285,-0.0166,0.0062,-0.0394,-0.0012,0.0335,0.0224,0.016,0.0341,0.0047,-0.0271,-0.03935
8/31/1985,-0.02,0.00,-0.016,-0.0007,0.0075,-0.0055,-0.0053,-0.0043,-0.0102,-0.0034,0.0225,0.0055,0.0182,-0.0047,-0.0135,-0.0074,0.0016,-0.0176,-0.0066,0.0037,0.0182
